,Facebook Id
47286,100062090865573
47287,100525820018521
47295,107331037770409
47302,100066445552270
47315,100057975073313
47316,100058139136188
47319,100069307925475
47321,347741015388953
47327,141350700204
47330,173301249409767
47337,100058122609853
47342,100045257312303
47345,100057921585627
47350,100070127177785
47351,100064928940697
47359,100064721974794
47361,357220987666667
47362,108943545896667
47369,100057711714269
47390,242445239135223
47394,100057905955364
47397,100064592473127
47400,100057755333120
47403,100069870204763
47404,110455202376236
47412,100063791330043
47413,124545794288406
47414,100064864922603
47421,100063861574943
47422,100063613808607
47429,100068636721475
47433,100057925486547
47437,799163413561737
47438,1152281224803001
47448,100063572853138
47449,100064701545562
47459,100050243569983
47466,70026729153
47469,100064496900988
47472,100047782936730
47473,116011744733
47477,228640958905
47481,100058336170426
47490,100064877880538
47491,100057773241827
47497,170278600119686
47499,100058145945959
47511,982044571887133
47514,100063881354703
47516,100044559993942
47517,100057924017877
47527,556727301172350
47539,100064754226130
47541,100064003721895
47555,1709698089283405
47563,108313153884824
47566,100057908656887
47581,96842319330
47592,100058247642416
47596,100058124856129
47601,100057991844043
47613,903078193086457
47616,147766895140
47621,100064872782436
47633,87877691325
47636,100057853308215
47637,41545617282
47645,100058269183227
47647,58702682643
47659,303761816662749
47660,325730564206693
47661,19738093244
47666,410346095724082
47683,1850902981793805
47684,163403107076583
47691,726279124099964
47693,149153205095520
47694,100064335595220
47701,1374441282793002
47703,184350204922184
47705,100064858685742
47711,310504262877553
47715,100051284840599
47717,274489295960470
47719,489699634481574
47722,184632435244677
47723,432369120194164
47724,1189590024390907
47725,100068316455130
47729,236287653187302
47730,144658808887351
47737,130032713384
47738,100069337084284
47739,100068357433024
47740,442858505725864
47761,382906555081541
47762,100058120689293
47763,100044539744965
47772,100475234857576
47783,100064706105336
47784,276739042414024
47785,392684507889978
47797,100064643775734
47799,53267029366
47801,100063612848951
47812,100055052331795
47819,100057748372953
47823,363478627319522
47838,21250831830
47840,155542297792115
47841,100064800755800
47849,1189929031098100
47850,100063588847624
47863,100058099600519
47864,1722053004503305
47871,100057975855011
47887,1973698766262811
47891,100063676203340
47904,530809627029233
47908,352398848472357
47909,100058324321008
47910,617676228379272
47913,100067079867085
47917,367638119915403
47924,118951004808969
47925,1428392237187561
47928,145015195522461
47929,199215890122791
47941,1063393867017888
47942,512442622128831
47946,100057998621500
47967,166840067586
47970,100044606072150
47971,100044536055241
47973,100044242635624
47975,100050455931255
47976,100044183646490
47977,100044239578681
47984,46472432035
47987,100044512266453
47989,100063535359337
47991,100058134605609
47995,100044116359704
47998,100051076609313
48004,100081193991020
48006,100064863065413
48008,325388047427
48009,54711713629
48011,100064372374423
48020,100051491340204
48022,119929711351472
48027,100068325131386
48030,100053915941616
48034,100044833204211
48037,26382032216
48045,100044424588071
48050,100064931162152
48052,100044537282048
48056,100063594505011
48062,1617617101848931
48101,100064808645817
48109,100047101700665
48112,61924502489
48118,100057876676450
48123,100058047970258
48125,100053475373856
48128,100046810913545
48131,110598432306650
48154,48762312641
48159,100064876474720
48163,100057620216333
48164,811900825495982
48166,100058175405065
48176,100058267020474
48179,100063884422875
48182,100064318680792
48185,53833715818
48188,100064687031797
48197,100064762778379
48207,100044661068082
48209,100044563591668
48214,95223272937
48225,100058060418852
48229,100065019271186
48238,82105953272
48243,100069193600144
48245,100064834682961
48248,76773076004
48259,100044537675215
48265,100057912225321
48269,100064769974148
48279,100046980822659
48280,82899253752
48287,100069246577945
48293,100057712855824
48295,100053227266046
48300,209900395768233
48304,100064540940249
48309,100063733530686
48313,100064933740141
48327,100057660206522
48340,100057818542511
48349,23980006309
48361,5880986177
48370,100058265430990
48371,100064617946477
48400,100058090867316
48407,100064872692612
48426,100050666191384
48434,100057686454508
48442,100057714745108
48446,1157454737661314
48448,100049451321678
48449,100063888963379
48451,100057884178178
48457,414230695261272
48458,100057759204566
48465,100057721404217
48475,152720876933
48476,104449474470
48480,592938034232788
48481,100058252052607
48488,100071048559505
48489,100057731693626
48498,100047202337687
48503,764312906965730
48504,100063694384066
48524,100049090130748
48541,100064279376113
48550,100044876054559
48553,178446786146765
48565,374599755892250
48573,100064047753087
48597,100064833666768
48617,100063744362041
48618,100057819588040
48625,360531487618648
48627,100057935895225
48632,100063512058996
48633,284725459036997
48646,100064754948577
48652,100057726983537
48653,100057846770781
48662,689667777780761
48664,100044544574649
48688,100063528738482
48698,100064934882182
48699,100044175319012
48700,100045212670157
48718,100064139524753
48732,1542419409150222
48735,412302902259223
48746,100063560897580
48762,100045108333439
48763,100044461868245
48791,100075966342758
48793,228553671161
48816,111157268897094
48835,100058025892699
48837,28881807142
48839,100045085054633
48840,12330374145
48842,100064130043844
48844,100058098249058
48855,100064049552966
48857,100057837677818
48870,100064968690673
48886,100069403740751
48900,100064749904441
48916,120076421370302
48919,100044462893044
48920,112057898837233
48940,141586359233510
48942,100057983533276
48960,100063792401023
48981,100058199404162
48998,108474692548336
48999,100058170127095
49020,289100645302451
49021,984519041721234
49025,384858921170
49027,100058013050152
49046,100064154254943
49049,218357348239039
49053,100063655506860
49055,100058258442573
49077,1444117392367150
49082,100041752615498
49112,100063911672381
49116,100058019349570
49117,100064372704504
49134,101949201256149
49138,100068923881333
49157,100068971097762
49160,292848607313
49166,100064406543026
49167,100058017011791
49189,100064602042924
49191,100057791809838
49194,100057869778065
49219,324675605014296
49222,100063716859803
49226,100058307341446
49257,100058055472485
49262,194395843980661
49286,152042788240330
49287,111367728501
49289,100064379996147
49292,103287804491687
49296,100057739972519
49298,100064737306677
49301,100044377088226
49302,723479021002852
49304,100064679647534
49305,100058277580693
49325,100064720685103
49327,1191009954315621
49329,100063596161342
49331,100063880593531
49356,1727034827564596
49367,21472470988
49369,1491854457532571
49372,100057906856384
49374,188828824470300
49381,100044354439799
49417,61785728267
49418,236165503592028
49423,35835952731
49430,100058275151930
49431,100064255226960
49432,150102811754325
49435,107499028019
49441,100047201047626
49443,331506910268
49472,345704902840467
49475,114106965338140
49477,164328813707661
49484,100057931244532
49488,134895870304
49489,182042138565
49491,153396651394913
49498,100064828925180
49500,100058038760694
49501,55259434598
49519,100069170020785
49525,100064429130064
49528,772525502951767
49529,100064422294605
49539,100058153295727
49541,339340862764372
49548,100064809876541
49551,10036966473
49562,100064455773434
49597,100063539202048
49598,148393905186150
49601,105573744135212
49607,346120852608756
49610,139044806846141
49616,100056867635377
49618,183868685061232
49620,115374908975
49628,181400411909303
49638,100044443149217
49640,100050560026549
49679,640808685985212
49687,100064805193351
49688,201976066530020
49690,100064056428625
49691,100064542318614
49697,100063633513727
49705,216221311820668
49707,312168682119
49710,560559180754278
49737,197340683651864
49738,100058298611085
49739,100044305455466
49740,100052421260015
49741,153201804694046
49745,100064820103500
49746,206700102691953
49771,120382201759
49775,222251456449453
49777,1417243055259318
49788,442458595841663
49801,202018986874793
49819,100058058171167
49826,364416704499
49828,100064867267705
49845,100058104398169
49863,100064618665527
49872,101266221890994
49900,194763377231534
49901,610618545620918
49904,103908074758344
49912,100066870803790
49918,208522663103832
49926,100063566349320
49930,100058033780818
49931,100058282381684
49944,100057709073286
49946,152162851466126
49950,100057963105772
49961,100058056371706
49992,100147018099530
50002,107893711477877
50005,487049188044968
50015,100064060892476
50016,104100276296822
50030,100057812420787
50033,100058247522248
50035,100058159535360
50037,1060736340728521
50049,282667342216733
50050,160944243951433
50053,100068958468091
50067,992219547486082
50068,100063636817328
50073,100064516371504
50095,156199253212
50099,100057835309326
50101,182039726726
50104,100057917055955
50129,7003296934
50157,100064816833425
50158,149638915225610
50159,104223804734775
50160,2286576151663700
50161,413728365483464
50164,100067056032857
50166,169310267018805
50189,100067100029458
50219,100069142512726
50226,1835042786559966
50233,128342200512304
50234,121452707890581
50235,100064759058610
50244,100064836756862
50248,443720089390814
50252,100064032930827
50259,100063738660742
50263,100063832381499
50264,100063589206545
50265,100068909871868
50266,100067600989938
50270,100063624941270
50272,406859649705218
50290,100064255736338
50291,139902792739318
50311,100064289186105
50312,157156024340503
50315,109575145733890
50316,100057852349543
50338,583441578346590
50342,1396293770678385
50358,100058082200039
50382,100064916522989
50403,27523642831
50406,145221606729
50426,100044587262618
50427,100064454178838
50428,100045189395326
50429,100044269772208
50430,100044238375809
50431,100044214050319
50432,100044288026487
50433,100044179581914
50434,100044454368535
50436,31160214090
50439,100044398417408
50442,100044463758407
50443,100059460163041
50450,100051052415850
50454,100044113103615
50458,100064650913712
50464,100043981666405
50469,268914272540
50471,100064690030957
50472,160707837916457
50473,39442131319
50474,89686424098
50478,100044501376657
50479,41536098550
50482,100044286196710
50484,100044599202086
50485,100064629646432
50487,100050577875702
50488,100047048174449
50493,100064914871655
50496,100064559328891
50503,107651419258212
50504,100064454213386
50505,19449173240
50514,100064819747541
50525,528585624304349
50526,76073377041
50536,100057892879280
50539,100044542474872
50542,100057323356499
50544,160825513933751
50546,100064702414668
50547,123635384326141
50548,100045035892367
50550,100068195745392
50557,100064158431558
50561,174898915873643
50563,100064424841992
50568,100044548504540
50569,100058264471635
50572,100058224152572
50573,100044204930762
50583,100063656274151
50586,100063640063617
50588,100044226109842
50604,100046899859734
50605,19175874448
50614,123923381240
50616,271056889687946
50624,848781605183658
50629,103256838688
50635,100044864540948
50646,7145381235
50647,100064864565296
50648,19461544680
50649,101688198028943
50653,100044470624812
50662,1327027177322569
50668,100064620584432
50674,100068140933935
50679,100050414712963
50681,100051998840270
50684,100071656200221
50689,100029445205810
50692,290138361179721
50694,100064562058837
50695,868876563129583
50698,100057188782191
50699,40043952139
50706,100064625321821
50709,100064536050593
50712,1418081008242531
50717,100045120892376
50719,38723076079
50720,100050385974559
50722,1640918766144198
50724,100067808862887
50727,794923903895736
50737,100064594725078
50738,100044323514894
50740,784709138238459
50741,100057288796645
50744,100057704245277
50749,107409909326665
50753,144325708922286
50759,129874507083573
50760,100063499003416
50762,100057777261980
50763,100046995830271
50766,100064888624147
50767,21163087556
50775,100044342770346
50776,100025628481480
50783,100064569288711
50784,100058079890985
50786,100058119786344
50797,100044484157500
50798,70409438920
50800,212933568724134
50801,100064492372229
50802,100050491899628
50804,105046578271278
50805,7713057694
50820,100063722563952
50821,1615212855397010
50823,1433950166870028
50826,883305061792138
50830,151577215422581
50840,100064768388054
50841,100077116521426
50848,100044441799345
50852,100064894653946
50853,100069693130543
50855,83237582338
50860,30002109340
50865,109281389102062
50874,100069037425568
50875,205847279448577
50878,100064605824663
50881,261474500534965
50887,100057768651054
50891,90675054811
50892,104037195986
50893,138934736151182
50894,101239591547
50898,59729270620
50906,506073462817243
50908,54204054482
50909,100064888474006
50910,201138299912810
50911,100064679741770
50913,221286887898800
50918,100070165357474
50924,100064478543028
50925,100047235487275
50928,100064772438374
50932,13794040506
50934,53360087050
50937,184071791660309
50942,100064442661432
50946,100064660662823
50956,593423517461279
50961,329936155782
50962,100069653191841
50965,100063540671577
50966,110646698964366
50967,134382022783
50975,577488499584432
50977,100064912021118
50978,100044858355357
50986,100032431227064
50990,6574279597
50994,395892573829489
50997,100058338060652
50998,100044168629217
51007,663958240382944
51021,102187389821290
51023,100069169516730
51024,8500166951
51028,136152606417293
51031,100064467770373
51036,100069174041048
51038,100058173273662
51039,100063717841190
51046,480047625401902
51047,100066535600001
51048,100057993644683
51049,100050412162880
51050,100064027746379
51061,100069034425829
51063,100058173875492
51069,100068824134020
51087,100050341005960
51090,100050414653097
51094,43343402904
51095,1488766451446287
51097,100045395732502
51101,100045150229336
51103,100065025540625
51104,100050174483179
51105,100064603727236
51111,100057959776319
51119,139754416057609
51121,238971779629979
51125,100064142258530
51127,499636143747163
51131,100050350575708
51133,155842394569120
51136,188553511176689
51139,133146826698290
51140,305247252063
51144,100064730616549
51152,100064382575901
51156,310235996105593
51160,121874831164728
51166,385436828309315
51167,100064976520468
51172,87203137696
51181,100057896388818
51188,100044815607652
51194,108321019260556
51196,100058197094063
51203,100044252778369
51208,100063510765812
51210,100064438286317
51219,8213281251
51221,100057727794330
51224,100064621246604
51242,100058142467755
51243,303290133054199
51245,100068357682871
51247,37517361287
51253,100057979366438
51261,106718969393221
51262,100066579796003
51263,191059347664418
51264,100058226853168
51265,100048414295067
51267,100064709014634
51275,100058218692824
51277,116133911797
51282,29904868954
51284,11145281150
51290,100047055227559
51292,190807450941937
51303,44773494685
51305,100064859915611
51307,100064777118243
51308,129862600554
51309,100064672632732
51313,100057969314491
51314,100050629293095
51319,100064784468002
51329,500434546819930
51331,100068893702551
51332,50711561090
51341,662151143907576
51343,100067704886542
51347,100044569491094
51349,117471031636168
51355,839779086059721
51358,515300158666649
51360,100064563708979
51364,269173666428739
51365,100064739166126
51366,100044439579438
51375,146771820282
51381,100063619565887
51385,100066891625619
51398,100064985700028
51406,100064552340001
51419,100044619990855
51425,100044554264102
51427,93430711099
51428,100064669094864
51429,100044463665162
51430,100050429352180
51442,107592419594
51444,134583519905251
51445,1941849019379185
51449,25569901258
51463,100079241491979
51465,1276353325769387
51466,150621631650890
51467,123989607651552
51468,100057774832829
51470,23783270224
51472,100057886099585
51473,491513104263929
51477,100064701609237
51485,100058021660702
51486,129320771027
51491,100064618004761
51492,7252940196
51493,100044165663064
51498,120727317966271
51500,56797042567
51509,111551118885812
51510,2332258203674043
51514,100057699926715
51518,100047371234884
51520,100050223470892
51523,100063536112437
51524,5902578166
51538,100064166346085
51539,25406081244
51540,100067077147136
51542,100054888261807
51544,1143274792438348
51546,100071094967592
51548,533246523505613
51552,100026831446912
51554,167510274685
51565,104062327942665
51567,100063681731543
51574,100064589413675
51576,577286632287667
51578,100058090390651
51579,426021774101743
51580,20082123510
51582,225293055537
51596,572573026240572
51597,303349423424664
51605,100064938781888
51608,100044647981589
51615,16081247185
51625,100067612974351
51632,30584710232
51635,100063755612494
51638,100063502003500
51642,100064818607589
51643,359561064127722
51645,414588951900897
51649,100069117583762
51653,55290780338
51669,1611784909118816
51670,100062970071771
51673,100063636187228
51674,869900719806305
51675,1395975980701645
51679,100038028702874
51680,100069335644253
51691,26146751021
51700,131724126872982
51710,103642181658639
51712,100069363541254
51714,812542112139739
51718,30735952568
51721,81970364642
51722,231011660280895
51725,100068893762283
51728,100057896506535
51729,138506691184
51734,100064383143314
51735,172220442802603
51736,109805390664
51748,100064929720883
51749,236336679715544
51750,137876089579529
51751,656032964579484
51752,100066884812568
51759,100057724945048
51768,90564047443
51770,26028983925
51771,100064941930232
51776,380489552031252
51801,100068132916958
51803,236079586481252
51804,1392215517462479
51809,422541855007834
51811,352428398542907
51812,100063801512384
51816,100064513940087
51817,490772387954022
51818,100041166144769
51819,100064662790850
51821,121501247977653
51822,100063709231581
51823,324835511028715
51824,100058200542741
51825,100064700827423
51827,100063661058417
51835,100064853315980
51839,141105352632550
51844,100064853133906
51845,201768369970527
51846,100068958168045
51851,152931538099332
51856,141620963110011
51859,100058101729652
51864,194720047622659
51865,5885028630
51871,88297266035
51872,100064391815632
51876,100044180002049
51879,100044098733444
51882,100064750865944
51884,52218205262
51910,167670556592034
51911,100058000663302
51913,100058132477055
51914,107310044245264
51915,100057649947274
51920,46626139151
51927,786307214788784
51929,974834466017230
51930,102954179746964
51931,100049475005305
51934,100058067949052
51935,84122366216
51938,125848607490886
51939,100063697024756
51957,101712394738402
51959,33461589499
51966,100063621397832
51967,355134548291643
51969,100063655388145
51970,1622393121132920
51972,186828398018530
51973,321171238337568
51979,100050502399025
51986,148342611858906
51988,100053731268380
51991,100063868543463
51992,35000401362
51997,100064895673686
52002,100076674063292
52005,8429990058
52030,100064496417509
52031,100063462821402
52033,324731418073371
52034,100063594821099
52035,820004594818496
52036,198316070208914
52041,1500728816914892
52044,100041637955201
52045,148374017533
52048,100063673297509
52049,100057732742499
52053,100064836006825
52054,100057998173868
52059,72602371663
52061,100057751585487
52062,100064690600727
52063,56196625024
52075,100063554621546
52080,100064693476409
52081,109819009036381
52085,100064496542334
52090,100019168163129
52096,100064774358390
52119,239156620291383
52120,115436255164688
52121,100055189436899
52124,378793172495222
52126,308681516326
52133,100064373392503
52134,454349778004072
52135,10150090056590230
52137,100063630579767
52142,100064573305885
52143,100064728426606
52144,100064036989363
52145,100058063388419
52147,100068785957582
52148,100064369072426
52149,100064869577017
52151,100064667980621
52152,100057279085121
52155,113840125354612
52156,100058040740226
52158,100057690773824
52159,100063644108756
52165,100057869720121
52166,100064440679691
52167,110547328295
52175,145424362178960
52176,100058179093949
52177,65768546017
52180,100064678272747
52181,100051341797002
52183,100049256895218
52220,805069012898882
52221,334472887010597
52222,204575046257938
52223,91764823894
52225,146797402044382
52226,100064590913583
52229,21493415077
52239,166405090133007
52240,104402688703
52242,100057717834603
52243,99753625313
52244,38506713886
52246,161832922573
52247,167799799974420
52251,100064967880861
52252,100063528825054
52253,100044568510340
52254,100063648727939
52255,90011814485
52257,55253944148
52258,175484815833963
52259,100064950481432
52263,100063707913746
52264,109014422521743
52273,111090580325
52278,64699730865
52289,100069560013993
52296,204100883016192
52305,100076165143770
52307,100064756684159
52308,992306874178927
52311,153308074855521
52313,171661342869891
52314,178947125488920
52316,100063594385198
52319,101762754650625
52322,100064682801309
52323,100064888114099
52327,69874402472
52328,1544914442473752
52329,100058166704262
52332,165513853471333
52334,100064536136243
52337,100064871400573
52340,100063755283603
52343,100057781281749
52344,286549698529930
52345,113932985296914
52346,100063481482701
52350,262340347142047
52361,196820533753489
52362,126918030658896
52363,59717248667
52364,100064916732945
52365,166206133433647
52366,100064593375859
52367,109109304720
52369,174203121693
52374,224105870934491
52375,243277169072113
52376,157815827015
52379,166479296744410
52386,100063681375657
52398,100063702795092
52406,100064754318706
52407,100064443021726
52416,100064602317161
52433,419667758119570
52450,100063777331551
52451,100069626576871
52454,774837945941943
52455,100064156773919
52456,100064596437767
52457,636822769764619
52458,170561090311008
52460,210368482721341
52483,79005406697
52484,124573124239660
52485,100058148528779
52487,100050664331355
52493,647015635384558
52498,402651473212673
52499,125263986093
52500,1576911415866613
52501,44372121789
52514,100064469152875
52552,100071216876616
52553,100282095116249
52556,139739116126315
52561,610787802281682
52565,539469593070884
52567,1540948556142427
52569,100064826587137
52577,100063704824416
52579,100064565899220
52581,93588366121
52584,206598832733797
52586,100057745882042
52593,100058199915717
52596,100068683238645
52598,100050582795239
52599,100029671343961
52601,181825231854104
52604,238181539569284
52606,100064566466521
52613,100050692116355
52615,100057993521011
52616,100044581382692
52617,271937249409
52622,364077706995289
52623,211660988883
52638,256385274415625
52644,185177981584491
52649,100064353441934
52652,100064708449408
52655,208799592506432
52657,28632890080
52660,100064896273800
52679,100050618643703
52691,711713152276649
52694,225824191121746
52701,113306425405940
52703,100064177651001
52705,100070305731967
52708,405120142910897
52711,941429476002883
52712,100064727465077
52713,292654549892
52719,103180162641
52723,595423187261511
52724,100068873662146
52734,139075696141155
52737,65925809794
52738,269515246478386
52740,168563093159754
52742,367872296591531
52751,1545077292460895
52752,100063579070866
52753,179445739130
52755,100027792470693
52757,1746239085597087
52761,100064733674474
52766,225343690812937
52767,135093656546988
52772,127226177305037
52776,100058311241601
52777,226713297374383
52783,256671690471
52785,100069222819375
52788,14180954614
52792,77555435842
52793,100064518439516
52802,318849081496878
52809,100077213630645
52811,117604351601307
52815,100067379874045
52818,329418020548
52820,236611749846194
52822,191560740869055
52834,100063610688242
52835,87981774690
52848,100063628447799
52883,302922689843295
52885,100063811939197
52888,100041637927300
52890,100064889582727
52891,100058281992738
52899,529961137210054
52902,100063693454111
52905,138677252913292
52906,169105379084
52908,100064343096143
52914,157663807584950
52916,167105503360071
52917,100044272157377
52921,397506083763
52922,100063654935999
52924,189735629861
52929,100064810357943
52931,377613479012544
52934,100064745644717
52939,36343604674
52947,1862944260688690
52953,310011143667
52954,286607421930125
52955,118227301585673
52956,207791792626892
52958,144070841484
52963,100064541296325
52967,115749788473991
52970,100057114435169
52972,1481320028766777
52974,120657397950240
52975,248570302310943
52976,61513029675
52977,100057948765225
52980,279771084449
52981,100057939976224
52987,100064753654112
52988,19133314409
52995,316171648733482
53001,1131034810346141
53007,100064467923343
53008,1556285128018260
53010,100064172395924
53025,204730569629045
53026,100047675653462
53028,100044227039723
53029,100058228024151
53030,153888011626773
53031,100057845806905
53032,100064622236501
53033,270816229626158
53035,100063695974714
53055,100069203259931
53066,188113514620350
53072,119767191385076
53083,168051266539718
53103,30537759262
53109,100064442449606
53116,100064473832746
53124,346254788916741
53131,619199124769301
53134,100066626756179
53135,280869795754287
53136,113511282006085
53138,100064354522547
53142,100063611681307
53145,100064405253544
53147,530628950745171
53151,100066916839573
53159,100058066150597
53161,315936815696800
53163,1575029742716618
53164,101384286596763
53167,100063493815225
53168,100064615482616
53171,100064616177293
53182,100064493481019
53183,163267784353368
53184,100063489193138
53189,100064363646736
53190,100064653075277
53196,109061610635
53200,281940701990766
53203,1179808088719310
53204,100028020380642
53211,110328812380982
53213,145219039999
53217,100037322336988
53219,1583403745290863
53224,664101400384434
53228,1457272771181263
53229,297856180037
53230,1507948202811582
53232,100057806509439
53234,581792291888181
53235,203718436337149
53240,1688051388074384
53250,1480092915409545
53251,130935936512
53262,377252422456824
53268,104727489564743
53282,100070277771770
53287,1201341863218562
53289,109383989362
53290,144806578922101
53292,100063490685106
53296,100064187433200
53301,126794829216
53303,130917131624
53306,100063723752721
53311,136026039765689
53320,100064393465762
53321,168622916663448
53326,100058164337795
53327,187158094646409
53328,214148138604312
53351,100064934702193
53363,387631741292009
53364,100063665405996
53380,134782763239683
53382,100064533710775
53390,100064370034126
53391,80378536682
53392,149950995017447
53398,100057793941666
53399,79028225328
53410,199313423462042
53412,100069143531887
53415,398249646977475
53419,100063684034812
53422,303946556382381
53424,160297914005693
53431,130810120323077
53434,295745713811429
53435,415290951873814
53436,442919522536674
53442,137852959574939
53448,36711482214
53449,236462520044875
53459,100063928993173
53465,100063480237242
53468,555956341101330
53469,100064592623682
53472,100068945920684
53474,95462243187
53477,327400300963
53481,504592572922846
53482,243362776583569
53485,100063825092431
53489,100064543249828
53494,40087009857
53495,286168022172174
53496,235100326849492
53501,439981942684198
53505,175045049203658
53508,100064439064018
53536,32205827702
53540,506989009373406
53541,100064654360977
53542,607068842816565
53548,152686648171
53549,253627158176609
53562,100064645215465
53563,100063574781660
53567,23898706510
53568,173801453483019
53573,8441028903
53576,100063571451155
53582,204704349544653
53583,11735689900
53584,127554373934065
53586,191873637612783
53592,110330775711870
53594,323302617711121
53595,100046369432040
53596,1386900498048900
53608,100058235524786
53630,100057917565625
53633,1438585249715751
53634,342924392581392
53652,163043824514
53656,112984512149815
53677,100057773241833
53682,168067289873897
53683,401782735719
53693,100063464861115
53698,24434197684
53699,214804075200784
53702,100057989803979
53704,82607332460
53708,100044603521800
53718,277592102338612
53730,100064435639739
53731,192465263596
53737,25558491898
53738,318445891741
53739,21351846678
53740,168973796455312
53743,102175879855284
53744,70922460961
53746,25127806018
53748,100768526657462
53755,294885073912733
53757,100063725222819
53759,47683628245
53772,185924821450498
53778,74268994896
53790,100064392740943
53816,100064847046214
53825,100064272986061
53862,2145649602328451
53874,396977990830963
53875,129372010469702
53876,117346895014343
53883,518342248294065
53884,100064056582580
53885,225384480883250
53887,100063628150218
53892,533605593496437
53894,1529477407264331
53895,171807049611323
53898,1454814474759971
53905,115628813642471
53909,414799641922943
53911,100063479804612
53917,342778923290
53919,108854033886737
53925,161482457847650
53958,100064869486866
53959,144061642300724
53964,100064472868386
53968,270513018381
53970,165651673538512
53974,2297298166947960
53983,808314679355211
53985,100058273203177
53991,131791200212112
53992,106758910671434
53993,100068737254517
53994,429179345603
53995,100064932242156
53999,178560983729
54001,149213443157
54007,104326476914
54008,98995488880
54011,100064713249259
54012,100064544629979
54018,190626828939
54031,100063641406887
54032,487057824824363
54033,100064496960472
54034,1680169442109994
54040,124216610948817
54041,479721639037793
54046,100048666704885
54051,344582012391578
54052,865633690313272
54054,191704754235871
54055,100062453328708
54094,100067975420010
54105,247543095915280
54106,674480052661322
54110,484468248293843
54112,140584325977312
54113,411719528908620
54117,2076598219273607
54146,322518931425785
54148,315830319052162
54149,100063673024771
54161,161447903995003
54162,100063855150654
54163,870386876341101
54164,144125732264417
54165,689454051068488
54169,181702308542271
54172,442113425828220
54179,100064702265313
54186,584602524893865
54187,103216075377
54191,653641694767950
54194,54965910987
54197,264080500237
54201,19196585990
54203,100053642483670
54204,433874366747566
54209,2058690647699483
54211,80353410895
54212,236536199704092
54214,100063650103267
54217,572840199461202
54231,100058135507982
54232,100064755124397
54236,140495242803290
54295,1343176425727386
54296,130866836959611
54297,954978417895576
54301,772443616265313
54306,175647922639306
54312,22189231699
54316,1590873431210110
54317,130829440763
54318,1706886389593186
54321,23430778564
54328,190941027999136
54348,100068457174746
54349,332859680139141
54354,164093860305469
54361,1563911857243719
54363,379542805399949
54376,100058074369578
54377,100064457483643
54379,1643245572595792
54404,141801682544988
54405,100057908205048
54406,105165912665
54410,100057086636896
54411,44729006776
54414,274574078660
54415,100069553996765
54416,605060606194486
54419,274319842746302
54420,100069382724871
54421,9083148442
54424,121334632879
54425,116134635394254
54428,446299848861804
54429,116997595305597
54436,134094676656370
54438,537362816324996
54441,26138909727
54454,100064535420496
54455,10551286719
54465,100063768481868
54478,187659085108
54485,100064337155426
54486,16276011173
54487,184576471591059
54500,163200927049399
54543,100063663486297
54549,100057887418376
54592,37109862908
54593,100064662456391
54594,125879005168
54597,21421340266
54598,198325591124
54622,100047388406706
54625,100058000030826
54626,100052212642925
54627,100044570913813
54628,191055300510
54629,100064802858013
54630,100063841264785
54631,100044540524998
54632,35250568385
54635,100044238679030
54636,100046953201457
54641,100058276382643
54647,100051501492303
54650,7515233409
54658,100064820493320
54659,100044584938531
54664,100064934432304
54665,772685549466727
54668,538320372970544
54669,376190847430
54673,110388789028325
54681,100063525318252
54682,100063657522384
54684,100069082874577
54703,100057847308876
54709,39197138659
54716,100064581793744
54719,100064351614865
54723,431072000319008
54726,100057857777256
54727,100069363414315
54728,100063495229645
54731,100064899541461
54734,522555034555680
54735,100076050072984
54746,100044382911043
54751,711682592244984
54753,100057822918244
54754,100068290440409
54756,100058201744733
54759,100067196654690
54760,100797521596859
54766,100063547721575
54769,987982847890708
54773,100057979303525
54774,100044241588684
54777,100063787494207
54785,162939254302129
54799,100057801890924
54801,100064761096856
54804,100064456128784
54807,100058100650153
54808,100057997242248
54819,1394082577513164
54822,100066337969591
54824,139486667087
54825,100057242955365
54828,100058222983080
54835,100067224694369
54837,100064689096418
54839,100050272968330
54844,1446475015617833
54854,107509828294534
54860,110221752452746
54863,369998729819485
54875,1410557362585357
54876,415564598562100
54877,100063625294575
54891,586402784803665
54895,7077612883
54898,553226071483140
54913,100044308185410
54916,1876077479318865
54921,100063510499860
54923,190680573888
54928,100320512369516
54933,100063533471554
54934,800598623348784
54938,632219787404206
54941,100057741893291
54942,100057799641285
54944,100064960651062
54946,1237803306310283
54951,100064563345329
54955,100066502150491
54962,100058219471699
54964,100057791092468
54965,53072986819
54967,100079501543360
54973,100063479321852
54975,100058316010037
54983,100069384481910
54985,340374092669522
54989,100064480612839
55005,344333566672234
55008,100057842420239
55014,193122864795273
55016,100064467772909
55024,302063966544578
55036,100029351694522
55038,317837798313287
55064,333592327350193
55067,1472562196220126
55070,243923312760
55071,100064003666465
55073,224010874279697
55080,100063856097663
55082,461388057289341
55085,100068809106312
55086,100064571504479
55087,373470586389296
55091,193347840700232
55096,10150094714850134
55097,100024723744293
55098,173057216075472
55101,164600346939809
55112,221490891364212
55116,100064618872436
55118,100064650524061
55121,100057970036153
55127,100064335955994
55135,1434853236758448
55138,120492674633911
55149,920845204656920
55150,1601708456776158
55152,172850566080944
55168,1009957799073579
55175,100068854464675
55180,167667307152661
55195,298451860222195
55216,123968979487
55217,100057157912609
55220,100068484502340
55221,1766453293448241
55236,100028971203235
